player_name,name_key,tier,rank,trait_key,trait_weight,raw_source_value,cleaned_value,initial_status,status,imputation_source,imputed_value,final_value
"Harman, Brian",HARMAN_BRIAN,4,22,putt_lag,0.1,40.3,40.3,observed_valid,observed_valid,,,40.3
"Harman, Brian",HARMAN_BRIAN,4,22,arg_rough,0.07,59.5,59.5,observed_valid,observed_valid,,,59.5
"Harman, Brian",HARMAN_BRIAN,4,22,arg_bunker,0.05,57.8,57.8,observed_valid,observed_valid,,,57.8
"Harman, Brian",HARMAN_BRIAN,4,22,par5_scoring,0.03,49.3,49.3,observed_valid,observed_valid,,,49.3
"Clark, Wyndham",CLARK_WYNDHAM,4,23,app_wedge,0.22,65.0,65.0,observed_valid,observed_valid,,,65.0
"Clark, Wyndham",CLARK_WYNDHAM,4,23,app_100_150,0.12,65.9,65.9,observed_valid,observed_valid,,,65.9
"Clark, Wyndham",CLARK_WYNDHAM,4,23,app_150_200,0.06,65.8,65.8,observed_valid,observed_valid,,,65.8
"Clark, Wyndham",CLARK_WYNDHAM,4,23,ott_accuracy,0.14,28.0,28.0,observed_valid,observed_valid,,,28.0
"Clark, Wyndham",CLARK_WYNDHAM,4,23,ott_distance,0.05,62.4,62.4,observed_valid,observed_valid,,,62.4
"Clark, Wyndham",CLARK_WYNDHAM,4,23,putt_short_conv,0.16,62.6,62.6,observed_valid,observed_valid,,,62.6
"Clark, Wyndham",CLARK_WYNDHAM,4,23,putt_lag,0.1,41.9,41.9,observed_valid,observed_valid,,,41.9
"Clark, Wyndham",CLARK_WYNDHAM,4,23,arg_rough,0.07,84.2,84.2,observed_valid,observed_valid,,,84.2
"Clark, Wyndham",CLARK_WYNDHAM,4,23,arg_bunker,0.05,82.6,82.6,observed_valid,observed_valid,,,82.6
"Clark, Wyndham",CLARK_WYNDHAM,4,23,par5_scoring,0.03,62.5,62.5,observed_valid,observed_valid,,,62.5
"Rai, Aaron",RAI_AARON,4,24,app_wedge,0.22,73.2,73.2,observed_valid,observed_valid,,,73.2
"Rai, Aaron",RAI_AARON,4,24,app_100_150,0.12,78.6,78.6,observed_valid,observed_valid,,,78.6
"Rai, Aaron",RAI_AARON,4,24,app_150_200,0.06,77.7,77.7,observed_valid,observed_valid,,,77.7
"Rai, Aaron",RAI_AARON,4,24,ott_accuracy,0.14,93.2,93.2,observed_valid,observed_valid,,,93.2
"Rai, Aaron",RAI_AARON,4,24,ott_distance,0.05,47.9,47.9,observed_valid,observed_valid,,,47.9
"Rai, Aaron",RAI_AARON,4,24,putt_short_conv,0.16,25.9,25.9,observed_valid,observed_valid,,,25.9
"Rai, Aaron",RAI_AARON,4,24,putt_lag,0.1,15.5,15.5,observed_valid,observed_valid,,,15.5
"Rai, Aaron",RAI_AARON,4,24,arg_rough,0.07,62.9,62.9,observed_valid,observed_valid,,,62.9
"Rai, Aaron",RAI_AARON,4,24,arg_bunker,0.05,54.1,54.1,observed_valid,observed_valid,,,54.1
"Rai, Aaron",RAI_AARON,4,24,par5_scoring,0.03,67.2,67.2,observed_valid,observed_valid,,,67.2
"Taylor, Nick",TAYLOR_NICK,4,25,app_wedge,0.22,56.5,56.5,observed_valid,observed_valid,,,56.5
"Taylor, Nick",TAYLOR_NICK,4,25,app_100_150,0.12,57.4,57.4,observed_valid,observed_valid,,,57.4
"Taylor, Nick",TAYLOR_NICK,4,25,app_150_200,0.06,56.8,56.8,observed_valid,observed_valid,,,56.8
"Taylor, Nick",TAYLOR_NICK,4,25,ott_accuracy,0.14,58.1,58.1,observed_valid,observed_valid,,,58.1
"Taylor, Nick",TAYLOR_NICK,4,25,ott_distance,0.05,48.0,48.0,observed_valid,observed_valid,,,48.0
"Taylor, Nick",TAYLOR_NICK,4,25,putt_short_conv,0.16,49.7,49.7,observed_valid,observed_valid,,,49.7
"Taylor, Nick",TAYLOR_NICK,4,25,putt_lag,0.1,34.9,34.9,observed_valid,observed_valid,,,34.9
"Taylor, Nick",TAYLOR_NICK,4,25,arg_rough,0.07,70.1,70.1,observed_valid,observed_valid,,,70.1
"Taylor, Nick",TAYLOR_NICK,4,25,arg_bunker,0.05,70.6,70.6,observed_valid,observed_valid,,,70.6
"Taylor, Nick",TAYLOR_NICK,4,25,par5_scoring,0.03,54.2,54.2,observed_valid,observed_valid,,,54.2
"Gotterup, Chris",GOTTERUP_CHRIS,4,26,app_wedge,0.22,55.6,55.6,observed_valid,observed_valid,,,55.6
"Gotterup, Chris",GOTTERUP_CHRIS,4,26,app_100_150,0.12,55.8,55.8,observed_valid,observed_valid,,,55.8
"Gotterup, Chris",GOTTERUP_CHRIS,4,26,app_150_200,0.06,55.5,55.5,observed_valid,observed_valid,,,55.5
"Gotterup, Chris",GOTTERUP_CHRIS,4,26,ott_accuracy,0.14,45.0,45.0,observed_valid,observed_valid,,,45.0
"Gotterup, Chris",GOTTERUP_CHRIS,4,26,ott_distance,0.05,99.2,99.2,observed_valid,observed_valid,,,99.2
"Gotterup, Chris",GOTTERUP_CHRIS,4,26,putt_short_conv,0.16,74.9,74.9,observed_valid,observed_valid,,,74.9
"Gotterup, Chris",GOTTERUP_CHRIS,4,26,putt_lag,0.1,72.9,72.9,observed_valid,observed_valid,,,72.9
"Gotterup, Chris",GOTTERUP_CHRIS,4,26,arg_rough,0.07,45.2,45.2,observed_valid,observed_valid,,,45.2
"Gotterup, Chris",GOTTERUP_CHRIS,4,26,arg_bunker,0.05,35.8,35.8,observed_valid,observed_valid,,,35.8
"Gotterup, Chris",GOTTERUP_CHRIS,4,26,par5_scoring,0.03,62.8,62.8,observed_valid,observed_valid,,,62.8
"Straka, Sepp",STRAKA_SEPP,4,27,app_wedge,0.22,75.3,75.3,observed_valid,observed_valid,,,75.3
"Straka, Sepp",STRAKA_SEPP,4,27,app_100_150,0.12,72.8,72.8,observed_valid,observed_valid,,,72.8
"Straka, Sepp",STRAKA_SEPP,4,27,app_150_200,0.06,72.6,72.6,observed_valid,observed_valid,,,72.6
"Straka, Sepp",STRAKA_SEPP,4,27,ott_accuracy,0.14,51.7,51.7,observed_valid,observed_valid,,,51.7
"Straka, Sepp",STRAKA_SEPP,4,27,ott_distance,0.05,59.9,59.9,observed_valid,observed_valid,,,59.9
"Straka, Sepp",STRAKA_SEPP,4,27,putt_short_conv,0.16,51.8,51.8,observed_valid,observed_valid,,,51.8
"Straka, Sepp",STRAKA_SEPP,4,27,putt_lag,0.1,46.5,46.5,observed_valid,observed_valid,,,46.5
"Straka, Sepp",STRAKA_SEPP,4,27,arg_rough,0.07,41.9,41.9,observed_valid,observed_valid,,,41.9
"Straka, Sepp",STRAKA_SEPP,4,27,arg_bunker,0.05,44.0,44.0,observed_valid,observed_valid,,,44.0
"Straka, Sepp",STRAKA_SEPP,4,27,par5_scoring,0.03,59.3,59.3,observed_valid,observed_valid,,,59.3
"Cole, Eric",COLE_ERIC,4,28,app_wedge,0.22,53.0,53.0,observed_valid,observed_valid,,,53.0
"Cole, Eric",COLE_ERIC,4,28,app_100_150,0.12,55.3,55.3,observed_valid,observed_valid,,,55.3
"Cole, Eric",COLE_ERIC,4,28,app_150_200,0.06,54.4,54.4,observed_valid,observed_valid,,,54.4
"Cole, Eric",COLE_ERIC,4,28,ott_accuracy,0.14,0.0,,invalid_zero_sentinel,imputed_from_tier,tier_4_avg,51.82,51.82
"Cole, Eric",COLE_ERIC,4,28,ott_distance,0.05,24.6,24.6,observed_valid,observed_valid,,,24.6
"Cole, Eric",COLE_ERIC,4,28,putt_short_conv,0.16,80.2,80.2,observed_valid,observed_valid,,,80.2
"Cole, Eric",COLE_ERIC,4,28,putt_lag,0.1,62.0,62.0,observed_valid,observed_valid,,,62.0
"Cole, Eric",COLE_ERIC,4,28,arg_rough,0.07,74.3,74.3,observed_valid,observed_valid,,,74.3
"Cole, Eric",COLE_ERIC,4,28,arg_bunker,0.05,84.4,84.4,observed_valid,observed_valid,,,84.4
"Cole, Eric",COLE_ERIC,4,28,par5_scoring,0.03,38.9,38.9,observed_valid,observed_valid,,,38.9
"Mccarthy, Denny",MCCARTHY_DENNY,4,29,app_wedge,0.22,49.7,49.7,observed_valid,observed_valid,,,49.7
"Mccarthy, Denny",MCCARTHY_DENNY,4,29,app_100_150,0.12,49.3,49.3,observed_valid,observed_valid,,,49.3
"Mccarthy, Denny",MCCARTHY_DENNY,4,29,app_150_200,0.06,48.9,48.9,observed_valid,observed_valid,,,48.9
"Mccarthy, Denny",MCCARTHY_DENNY,4,29,ott_accuracy,0.14,27.1,27.1,observed_valid,observed_valid,,,27.1
"Mccarthy, Denny",MCCARTHY_DENNY,4,29,ott_distance,0.05,29.9,29.9,observed_valid,observed_valid,,,29.9
"Mccarthy, Denny",MCCARTHY_DENNY,4,29,putt_short_conv,0.16,85.7,85.7,observed_valid,observed_valid,,,85.7
"Mccarthy, Denny",MCCARTHY_DENNY,4,29,putt_lag,0.1,69.8,69.8,observed_valid,observed_valid,,,69.8
"Mccarthy, Denny",MCCARTHY_DENNY,4,29,arg_rough,0.07,49.1,49.1,observed_valid,observed_valid,,,49.1
"Mccarthy, Denny",MCCARTHY_DENNY,4,29,arg_bunker,0.05,56.9,56.9,observed_valid,observed_valid,,,56.9
"Mccarthy, Denny",MCCARTHY_DENNY,4,29,par5_scoring,0.03,36.0,36.0,observed_valid,observed_valid,,,36.0
"Hall, Harry",HALL_HARRY,4,30,app_wedge,0.22,49.2,49.2,observed_valid,observed_valid,,,49.2
"Hall, Harry",HALL_HARRY,4,30,app_100_150,0.12,49.4,49.4,observed_valid,observed_valid,,,49.4
"Hall, Harry",HALL_HARRY,4,30,app_150_200,0.06,46.9,46.9,observed_valid,observed_valid,,,46.9
"Hall, Harry",HALL_HARRY,4,30,ott_accuracy,0.14,26.9,26.9,observed_valid,observed_valid,,,26.9
"Hall, Harry",HALL_HARRY,4,30,ott_distance,0.05,44.7,44.7,observed_valid,observed_valid,,,44.7
"Hall, Harry",HALL_HARRY,4,30,putt_short_conv,0.16,82.9,82.9,observed_valid,observed_valid,,,82.9
"Hall, Harry",HALL_HARRY,4,30,putt_lag,0.1,65.1,65.1,observed_valid,observed_valid,,,65.1
"Hall, Harry",HALL_HARRY,4,30,arg_rough,0.07,77.5,77.5,observed_valid,observed_valid,,,77.5
"Hall, Harry",HALL_HARRY,4,30,arg_bunker,0.05,88.1,88.1,observed_valid,observed_valid,,,88.1
"Hall, Harry",HALL_HARRY,4,30,par5_scoring,0.03,47.6,47.6,observed_valid,observed_valid,,,47.6
"Bridgeman, Jacob",BRIDGEMAN_JACOB,4,31,app_wedge,0.22,47.7,47.7,observed_valid,observed_valid,,,47.7
"Bridgeman, Jacob",BRIDGEMAN_JACOB,4,31,app_100_150,0.12,52.0,52.0,observed_valid,observed_valid,,,52.0
"Bridgeman, Jacob",BRIDGEMAN_JACOB,4,31,app_150_200,0.06,51.2,51.2,observed_valid,observed_valid,,,51.2
"Bridgeman, Jacob",BRIDGEMAN_JACOB,4,31,ott_accuracy,0.14,48.7,48.7,observed_valid,observed_valid,,,48.7
"Bridgeman, Jacob",BRIDGEMAN_JACOB,4,31,ott_distance,0.05,58.5,58.5,observed_valid,observed_valid,,,58.5
"Bridgeman, Jacob",BRIDGEMAN_JACOB,4,31,putt_short_conv,0.16,84.4,84.4,observed_valid,observed_valid,,,84.4
"Bridgeman, Jacob",BRIDGEMAN_JACOB,4,31,putt_lag,0.1,76.0,76.0,observed_valid,observed_valid,,,76.0
"Bridgeman, Jacob",BRIDGEMAN_JACOB,4,31,arg_rough,0.07,51.1,51.1,observed_valid,observed_valid,,,51.1
"Bridgeman, Jacob",BRIDGEMAN_JACOB,4,31,arg_bunker,0.05,51.4,51.4,observed_valid,observed_valid,,,51.4
"Bridgeman, Jacob",BRIDGEMAN_JACOB,4,31,par5_scoring,0.03,47.3,47.3,observed_valid,observed_valid,,,47.3
"Kim, Michael",KIM_MICHAEL,4,32,app_wedge,0.22,55.1,55.1,observed_valid,observed_valid,,,55.1
"Kim, Michael",KIM_MICHAEL,4,32,app_100_150,0.12,56.5,56.5,observed_valid,observed_valid,,,56.5
"Kim, Michael",KIM_MICHAEL,4,32,app_150_200,0.06,54.3,54.3,observed_valid,observed_valid,,,54.3
"Kim, Michael",KIM_MICHAEL,4,32,ott_accuracy,0.14,26.9,26.9,observed_valid,observed_valid,,,26.9
"Kim, Michael",KIM_MICHAEL,4,32,ott_distance,0.05,39.5,39.5,observed_valid,observed_valid,,,39.5
"Kim, Michael",KIM_MICHAEL,4,32,putt_short_conv,0.16,68.0,68.0,observed_valid,observed_valid,,,68.0
"Kim, Michael",KIM_MICHAEL,4,32,putt_lag,0.1,55.8,55.8,observed_valid,observed_valid,,,55.8
"Kim, Michael",KIM_MICHAEL,4,32,arg_rough,0.07,45.7,45.7,observed_valid,observed_valid,,,45.7
"Kim, Michael",KIM_MICHAEL,4,32,arg_bunker,0.05,55.0,55.0,observed_valid,observed_valid,,,55.0
"Kim, Michael",KIM_MICHAEL,4,32,par5_scoring,0.03,41.8,41.8,observed_valid,observed_valid,,,41.8
"Poston, J.T.",POSTON_J.T.,4,33,app_wedge,0.22,51.3,51.3,observed_valid,observed_valid,,,51.3
"Poston, J.T.",POSTON_J.T.,4,33,app_100_150,0.12,52.8,52.8,observed_valid,observed_valid,,,52.8
"Poston, J.T.",POSTON_J.T.,4,33,app_150_200,0.06,54.4,54.4,observed_valid,observed_valid,,,54.4
"Poston, J.T.",POSTON_J.T.,4,33,ott_accuracy,0.14,70.1,70.1,observed_valid,observed_valid,,,70.1
"Poston, J.T.",POSTON_J.T.,4,33,ott_distance,0.05,57.4,57.4,observed_valid,observed_valid,,,57.4
"Poston, J.T.",POSTON_J.T.,4,33,putt_short_conv,0.16,50.3,50.3,observed_valid,observed_valid,,,50.3
"Poston, J.T.",POSTON_J.T.,4,33,putt_lag,0.1,43.4,43.4,observed_valid,observed_valid,,,43.4
"Poston, J.T.",POSTON_J.T.,4,33,arg_rough,0.07,39.2,39.2,observed_valid,observed_valid,,,39.2
"Poston, J.T.",POSTON_J.T.,4,33,arg_bunker,0.05,39.4,39.4,observed_valid,observed_valid,,,39.4
"Poston, J.T.",POSTON_J.T.,4,33,par5_scoring,0.03,50.6,50.6,observed_valid,observed_valid,,,50.6
"Mcnealy, Maverick",MCNEALY_MAVERICK,4,34,app_wedge,0.22,44.3,44.3,observed_valid,observed_valid,,,44.3
"Mcnealy, Maverick",MCNEALY_MAVERICK,4,34,app_100_150,0.12,49.2,49.2,observed_valid,observed_valid,,,49.2
"Mcnealy, Maverick",MCNEALY_MAVERICK,4,34,app_150_200,0.06,48.0,48.0,observed_valid,observed_valid,,,48.0
"Mcnealy, Maverick",MCNEALY_MAVERICK,4,34,ott_accuracy,0.14,45.9,45.9,observed_valid,observed_valid,,,45.9
"Mcnealy, Maverick",MCNEALY_MAVERICK,4,34,ott_distance,0.05,71.5,71.5,observed_valid,observed_valid,,,71.5
"Mcnealy, Maverick",MCNEALY_MAVERICK,4,34,putt_short_conv,0.16,80.9,80.9,observed_valid,observed_valid,,,80.9
"Mcnealy, Maverick",MCNEALY_MAVERICK,4,34,putt_lag,0.1,62.8,62.8,observed_valid,observed_valid,,,62.8
"Mcnealy, Maverick",MCNEALY_MAVERICK,4,34,arg_rough,0.07,73.9,73.9,observed_valid,observed_valid,,,73.9
"Mcnealy, Maverick",MCNEALY_MAVERICK,4,34,arg_bunker,0.05,71.6,71.6,observed_valid,observed_valid,,,71.6
"Mcnealy, Maverick",MCNEALY_MAVERICK,4,34,par5_scoring,0.03,56.1,56.1,observed_valid,observed_valid,,,56.1
"Meissner, Mac",MEISSNER_MAC,4,35,app_wedge,0.22,52.5,52.5,observed_valid,observed_valid,,,52.5
"Meissner, Mac",MEISSNER_MAC,4,35,app_100_150,0.12,56.9,56.9,observed_valid,observed_valid,,,56.9
"Meissner, Mac",MEISSNER_MAC,4,35,app_150_200,0.06,57.1,57.1,observed_valid,observed_valid,,,57.1
"Meissner, Mac",MEISSNER_MAC,4,35,ott_accuracy,0.14,33.8,33.8,observed_valid,observed_valid,,,33.8
"Meissner, Mac",MEISSNER_MAC,4,35,ott_distance,0.05,56.6,56.6,observed_valid,observed_valid,,,56.6
"Meissner, Mac",MEISSNER_MAC,4,35,putt_short_conv,0.16,48.3,48.3,observed_valid,observed_valid,,,48.3
"Meissner, Mac",MEISSNER_MAC,4,35,putt_lag,0.1,33.3,33.3,observed_valid,observed_valid,,,33.3
"Meissner, Mac",MEISSNER_MAC,4,35,arg_rough,0.07,63.6,63.6,observed_valid,observed_valid,,,63.6
"Meissner, Mac",MEISSNER_MAC,4,35,arg_bunker,0.05,65.1,65.1,observed_valid,observed_valid,,,65.1
"Meissner, Mac",MEISSNER_MAC,4,35,par5_scoring,0.03,52.5,52.5,observed_valid,observed_valid,,,52.5
"Spieth, Jordan",SPIETH_JORDAN,4,36,app_wedge,0.22,51.6,51.6,observed_valid,observed_valid,,,51.6
"Spieth, Jordan",SPIETH_JORDAN,4,36,app_100_150,0.12,50.9,50.9,observed_valid,observed_valid,,,50.9
"Spieth, Jordan",SPIETH_JORDAN,4,36,app_150_200,0.06,48.5,48.5,observed_valid,observed_valid,,,48.5
"Spieth, Jordan",SPIETH_JORDAN,4,36,ott_accuracy,0.14,49.2,49.2,observed_valid,observed_valid,,,49.2
"Spieth, Jordan",SPIETH_JORDAN,4,36,ott_distance,0.05,73.2,73.2,observed_valid,observed_valid,,,73.2
"Spieth, Jordan",SPIETH_JORDAN,4,36,putt_short_conv,0.16,52.4,52.4,observed_valid,observed_valid,,,52.4
"Spieth, Jordan",SPIETH_JORDAN,4,36,putt_lag,0.1,45.7,45.7,observed_valid,observed_valid,,,45.7
"Spieth, Jordan",SPIETH_JORDAN,4,36,arg_rough,0.07,58.2,58.2,observed_valid,observed_valid,,,58.2
"Spieth, Jordan",SPIETH_JORDAN,4,36,arg_bunker,0.05,45.0,45.0,observed_valid,observed_valid,,,45.0
"Spieth, Jordan",SPIETH_JORDAN,4,36,par5_scoring,0.03,53.3,53.3,observed_valid,observed_valid,,,53.3
"Smalley, Alex",SMALLEY_ALEX,4,37,app_wedge,0.22,53.8,53.8,observed_valid,observed_valid,,,53.8
"Smalley, Alex",SMALLEY_ALEX,4,37,app_100_150,0.12,54.1,54.1,observed_valid,observed_valid,,,54.1
"Smalley, Alex",SMALLEY_ALEX,4,37,app_150_200,0.06,53.3,53.3,observed_valid,observed_valid,,,53.3
"Smalley, Alex",SMALLEY_ALEX,4,37,ott_accuracy,0.14,54.3,54.3,observed_valid,observed_valid,,,54.3
"Smalley, Alex",SMALLEY_ALEX,4,37,ott_distance,0.05,64.4,64.4,observed_valid,observed_valid,,,64.4
"Smalley, Alex",SMALLEY_ALEX,4,37,putt_short_conv,0.16,49.7,49.7,observed_valid,observed_valid,,,49.7
"Smalley, Alex",SMALLEY_ALEX,4,37,putt_lag,0.1,50.4,50.4,observed_valid,observed_valid,,,50.4
"Smalley, Alex",SMALLEY_ALEX,4,37,arg_rough,0.07,32.4,32.4,observed_valid,observed_valid,,,32.4
"Smalley, Alex",SMALLEY_ALEX,4,37,arg_bunker,0.05,33.0,33.0,observed_valid,observed_valid,,,33.0
"Smalley, Alex",SMALLEY_ALEX,4,37,par5_scoring,0.03,46.9,46.9,observed_valid,observed_valid,,,46.9
"Bradley, Keegan",BRADLEY_KEEGAN,4,38,app_wedge,0.22,41.3,41.3,observed_valid,observed_valid,,,41.3
"Bradley, Keegan",BRADLEY_KEEGAN,4,38,app_100_150,0.12,45.1,45.1,observed_valid,observed_valid,,,45.1
"Bradley, Keegan",BRADLEY_KEEGAN,4,38,app_150_200,0.06,44.4,44.4,observed_valid,observed_valid,,,44.4
"Bradley, Keegan",BRADLEY_KEEGAN,4,38,ott_accuracy,0.14,53.8,53.8,observed_valid,observed_valid,,,53.8
"Bradley, Keegan",BRADLEY_KEEGAN,4,38,ott_distance,0.05,70.1,70.1,observed_valid,observed_valid,,,70.1
"Bradley, Keegan",BRADLEY_KEEGAN,4,38,putt_short_conv,0.16,48.2,48.2,observed_valid,observed_valid,,,48.2
"Bradley, Keegan",BRADLEY_KEEGAN,4,38,putt_lag,0.1,39.5,39.5,observed_valid,observed_valid,,,39.5
"Bradley, Keegan",BRADLEY_KEEGAN,4,38,arg_rough,0.07,75.4,75.4,observed_valid,observed_valid,,,75.4
"Bradley, Keegan",BRADLEY_KEEGAN,4,38,arg_bunker,0.05,77.1,77.1,observed_valid,observed_valid,,,77.1
"Bradley, Keegan",BRADLEY_KEEGAN,4,38,par5_scoring,0.03,55.4,55.4,observed_valid,observed_valid,,,55.4
"Scott, Adam",SCOTT_ADAM,4,39,app_wedge,0.22,85.1,85.1,observed_valid,observed_valid,,,85.1
"Scott, Adam",SCOTT_ADAM,4,39,app_100_150,0.12,82.7,82.7,observed_valid,observed_valid,,,82.7
"Scott, Adam",SCOTT_ADAM,4,39,app_150_200,0.06,82.9,82.9,observed_valid,observed_valid,,,82.9
"Scott, Adam",SCOTT_ADAM,4,39,ott_accuracy,0.14,45.2,45.2,observed_valid,observed_valid,,,45.2
"Scott, Adam",SCOTT_ADAM,4,39,ott_distance,0.05,77.0,77.0,observed_valid,observed_valid,,,77.0
"Scott, Adam",SCOTT_ADAM,4,39,putt_short_conv,0.16,30.0,30.0,observed_valid,observed_valid,,,30.0
"Scott, Adam",SCOTT_ADAM,4,39,putt_lag,0.1,27.9,27.9,observed_valid,observed_valid,,,27.9
"Scott, Adam",SCOTT_ADAM,4,39,arg_rough,0.07,41.9,41.9,observed_valid,observed_valid,,,41.9
"Scott, Adam",SCOTT_ADAM,4,39,arg_bunker,0.05,33.9,33.9,observed_valid,observed_valid,,,33.9
"Scott, Adam",SCOTT_ADAM,4,39,par5_scoring,0.03,68.0,68.0,observed_valid,observed_valid,,,68.0
"Knapp, Jake",KNAPP_JAKE,4,40,app_wedge,0.22,45.6,45.6,observed_valid,observed_valid,,,45.6
"Knapp, Jake",KNAPP_JAKE,4,40,app_100_150,0.12,46.0,46.0,observed_valid,observed_valid,,,46.0
"Knapp, Jake",KNAPP_JAKE,4,40,app_150_200,0.06,44.2,44.2,observed_valid,observed_valid,,,44.2
"Knapp, Jake",KNAPP_JAKE,4,40,ott_accuracy,0.14,61.9,61.9,observed_valid,observed_valid,,,61.9
"Knapp, Jake",KNAPP_JAKE,4,40,ott_distance,0.05,100.0,100.0,observed_valid,observed_valid,,,100.0
"Knapp, Jake",KNAPP_JAKE,4,40,putt_short_conv,0.16,98.6,98.6,observed_valid,observed_valid,,,98.6
"Knapp, Jake",KNAPP_JAKE,4,40,putt_lag,0.1,100.0,100.0,observed_valid,observed_valid,,,100.0
"Knapp, Jake",KNAPP_JAKE,4,40,arg_rough,0.07,39.0,39.0,observed_valid,observed_valid,,,39.0
"Knapp, Jake",KNAPP_JAKE,4,40,arg_bunker,0.05,35.8,35.8,observed_valid,observed_valid,,,35.8
"Knapp, Jake",KNAPP_JAKE,4,40,par5_scoring,0.03,55.4,55.4,observed_valid,observed_valid,,,55.4
"Snedeker, Brandt",SNEDEKER_BRANDT,4,41,app_wedge,0.22,54.8,54.8,observed_valid,observed_valid,,,54.8
"Snedeker, Brandt",SNEDEKER_BRANDT,4,41,app_100_150,0.12,54.3,54.3,observed_valid,observed_valid,,,54.3
"Snedeker, Brandt",SNEDEKER_BRANDT,4,41,app_150_200,0.06,53.4,53.4,observed_valid,observed_valid,,,53.4
"Snedeker, Brandt",SNEDEKER_BRANDT,4,41,ott_accuracy,0.14,57.0,57.0,observed_valid,observed_valid,,,57.0
"Snedeker, Brandt",SNEDEKER_BRANDT,4,41,ott_distance,0.05,12.1,12.1,observed_valid,observed_valid,,,12.1
"Snedeker, Brandt",SNEDEKER_BRANDT,4,41,putt_short_conv,0.16,46.3,46.3,observed_valid,observed_valid,,,46.3
"Snedeker, Brandt",SNEDEKER_BRANDT,4,41,putt_lag,0.1,31.0,31.0,observed_valid,observed_valid,,,31.0
"Snedeker, Brandt",SNEDEKER_BRANDT,4,41,arg_rough,0.07,69.9,69.9,observed_valid,observed_valid,,,69.9
"Snedeker, Brandt",SNEDEKER_BRANDT,4,41,arg_bunker,0.05,78.0,78.0,observed_valid,observed_valid,,,78.0
"Snedeker, Brandt",SNEDEKER_BRANDT,4,41,par5_scoring,0.03,40.3,40.3,observed_valid,observed_valid,,,40.3
"Kitayama, Kurt",KITAYAMA_KURT,4,42,app_wedge,0.22,85.3,85.3,observed_valid,observed_valid,,,85.3
"Kitayama, Kurt",KITAYAMA_KURT,4,42,app_100_150,0.12,86.1,86.1,observed_valid,observed_valid,,,86.1
"Kitayama, Kurt",KITAYAMA_KURT,4,42,app_150_200,0.06,86.3,86.3,observed_valid,observed_valid,,,86.3
"Kitayama, Kurt",KITAYAMA_KURT,4,42,ott_accuracy,0.14,58.4,58.4,observed_valid,observed_valid,,,58.4
"Kitayama, Kurt",KITAYAMA_KURT,4,42,ott_distance,0.05,87.2,87.2,observed_valid,observed_valid,,,87.2
"Kitayama, Kurt",KITAYAMA_KURT,4,42,putt_short_conv,0.16,40.2,40.2,observed_valid,observed_valid,,,40.2
"Kitayama, Kurt",KITAYAMA_KURT,4,42,putt_lag,0.1,39.5,39.5,observed_valid,observed_valid,,,39.5
"Kitayama, Kurt",KITAYAMA_KURT,4,42,arg_rough,0.07,30.4,30.4,observed_valid,observed_valid,,,30.4
"Kitayama, Kurt",KITAYAMA_KURT,4,42,arg_bunker,0.05,13.8,13.8,observed_valid,observed_valid,,,13.8
"Kitayama, Kurt",KITAYAMA_KURT,4,42,par5_scoring,0.03,71.8,71.8,observed_valid,observed_valid,,,71.8
"Macintyre, Robert",MACINTYRE_ROBERT,4,43,app_wedge,0.22,23.8,23.8,observed_valid,observed_valid,,,23.8
"Macintyre, Robert",MACINTYRE_ROBERT,4,43,app_100_150,0.12,29.5,29.5,observed_valid,observed_valid,,,29.5
"Macintyre, Robert",MACINTYRE_ROBERT,4,43,app_150_200,0.06,28.2,28.2,observed_valid,observed_valid,,,28.2
"Macintyre, Robert",MACINTYRE_ROBERT,4,43,ott_accuracy,0.14,62.1,62.1,observed_valid,observed_valid,,,62.1
"Macintyre, Robert",MACINTYRE_ROBERT,4,43,ott_distance,0.05,74.2,74.2,observed_valid,observed_valid,,,74.2
"Macintyre, Robert",MACINTYRE_ROBERT,4,43,putt_short_conv,0.16,84.9,84.9,observed_valid,observed_valid,,,84.9
"Macintyre, Robert",MACINTYRE_ROBERT,4,43,putt_lag,0.1,75.2,75.2,observed_valid,observed_valid,,,75.2
"Macintyre, Robert",MACINTYRE_ROBERT,4,43,arg_rough,0.07,68.8,68.8,observed_valid,observed_valid,,,68.8
"Macintyre, Robert",MACINTYRE_ROBERT,4,43,arg_bunker,0.05,61.5,61.5,observed_valid,observed_valid,,,61.5
"Macintyre, Robert",MACINTYRE_ROBERT,4,43,par5_scoring,0.03,47.8,47.8,observed_valid,observed_valid,,,47.8
"Gerard, Ryan",GERARD_RYAN,4,44,app_wedge,0.22,77.3,77.3,observed_valid,observed_valid,,,77.3
"Gerard, Ryan",GERARD_RYAN,4,44,app_100_150,0.12,76.1,76.1,observed_valid,observed_valid,,,76.1
"Gerard, Ryan",GERARD_RYAN,4,44,app_150_200,0.06,75.3,75.3,observed_valid,observed_valid,,,75.3
"Gerard, Ryan",GERARD_RYAN,4,44,ott_accuracy,0.14,58.9,58.9,observed_valid,observed_valid,,,58.9
"Gerard, Ryan",GERARD_RYAN,4,44,ott_distance,0.05,59.2,59.2,observed_valid,observed_valid,,,59.2
"Gerard, Ryan",GERARD_RYAN,4,44,putt_short_conv,0.16,36.2,36.2,observed_valid,observed_valid,,,36.2
