time_period,stat,player_name,50_100_fw_shot_count,50_100_fw_value,100_150_fw_shot_count,100_150_fw_value,150_200_fw_shot_count,150_200_fw_value,over_200_fw_shot_count,over_200_fw_value,under_150_rgh_shot_count,under_150_rgh_value,over_150_rgh_shot_count,over_150_rgh_value
l12_months,sg per shot,"Yellamaraju, Sudarshan",48,0.024,256,0.004,332,-0.026,149,0.077,108,0.042,110,0.019
l12_months,sg per shot,"Canter, Laurie",52,0.029,202,0.004,238,-0.009,131,0.047,79,0.042,72,-0.059
l12_months,sg per shot,"Gooch, Talor",43,-0.093,192,0.004,254,-0.002,124,0.081,67,0.032,73,0.027
l12_months,sg per shot,"Pak, John",23,-0.108,75,0.004,76,-0.002,36,0.021,26,-0.067,null,null
l12_months,sg per shot,"La Sasso, Michael",53,-0.128,147,0.004,203,-0.04,97,0.009,95,-0.085,84,-0.047
l12_months,sg per shot,"Hodges, Lee",62,-0.045,238,0.003,334,0.02,141,0.051,86,0.011,94,-0.113
l12_months,sg per shot,"Detry, Thomas",50,-0.01,220,0.003,272,0.004,144,0.041,96,0.013,88,0.005
l12_months,sg per shot,"Dou, Zecheng",53,0.029,154,0.003,226,0.021,109,0.08,106,-0.034,102,-0.018
l12_months,sg per shot,"Phillips, Chandler",76,0.007,246,0.003,330,-0.061,153,-0.06,127,-0.005,113,-0.042
l12_months,sg per shot,"Homa, Max",91,0.044,281,0.002,412,-0.019,213,0.04,153,0.015,147,0.005
l12_months,sg per shot,"Thorbjornsen, Michael",107,0.059,322,0.002,443,-0.012,206,0.051,145,0.003,116,-0.005
l12_months,sg per shot,"Kim, Anthony",53,0.043,177,0.002,234,0.009,112,-0.021,103,0.052,74,0.011
l12_months,sg per shot,"Ancer, Abraham",52,0.039,236,0.002,221,0.034,115,0.015,58,0.033,62,0.065
l12_months,sg per shot,"Kozuma, Jinichiro",21,-0.009,40,0.002,null,null,null,null,15,-0.138,null,null
l12_months,sg per shot,"Jang, Yubin",18,-0.051,42,0.002,null,null,null,null,21,0.087,null,null
l12_months,sg per shot,"Westwood, Lee",53,-0.044,157,0.002,189,-0.01,100,-0.017,51,-0.015,65,0.01
l12_months,sg per shot,"Reitan, Kristoffer",64,-0.002,251,0.001,309,-0.016,168,0.004,112,0.084,109,-0.014
l12_months,sg per shot,"Fleetwood, Tommy",75,0.045,281,0,422,0.025,232,0.099,79,0.015,127,0
l12_months,sg per shot,"McCarthy, Denny",85,0.053,293,0,456,-0.013,224,0.01,123,-0.015,167,0.026
l12_months,sg per shot,"Coody, Pierceson",97,0.065,324,0,443,-0.001,221,0.031,168,0.009,151,-0.026
l12_months,sg per shot,"Valimaki, Sami",32,-0.038,189,0,301,0.004,118,0.015,76,0.08,102,0.033
l12_months,sg per shot,"Mouw, William",58,-0.069,243,-0.001,363,-0.004,177,0.093,115,0.025,114,-0.007
l12_months,sg per shot,"Varner III, Harold",51,-0.063,160,-0.001,219,0.035,123,0.039,102,0.018,78,0.054
l12_months,sg per shot,"Crowe, Trace",28,0.04,96,-0.003,91,-0.027,54,0.007,42,-0.045,27,-0.068
l12_months,sg per shot,"Asaji, Yosuke",30,-0.059,142,-0.004,190,-0.022,82,0,87,-0.035,59,-0.025
l12_months,sg per shot,"Stenson, Henrik",18,-0.038,63,-0.004,57,0.039,33,0.115,null,null,null,null
l12_months,sg per shot,"Echavarria, Nico",86,-0.001,296,-0.004,432,0.007,212,-0.042,135,0.072,149,0.03
l12_months,sg per shot,"Perez, Victor",63,-0.109,221,-0.005,341,-0.005,168,0.06,109,0.027,98,-0.008
l12_months,sg per shot,"Fisk, Steven",103,0.022,280,-0.005,402,-0.006,175,0.007,158,-0.017,120,-0.049
l12_months,sg per shot,"Young, Carson",35,0.032,176,-0.005,203,-0.012,102,0.054,55,0.062,48,-0.051
l12_months,sg per shot,"Mullinax, Trey",29,0.107,82,-0.005,120,0.02,53,-0.025,63,0.025,36,0.096
l12_months,sg per shot,"Olesen, Thorbjorn",61,0.047,213,-0.006,282,-0.01,108,0.026,94,0.045,109,-0.005
l12_months,sg per shot,"Ortiz, Carlos",71,-0.001,179,-0.006,234,-0.008,122,-0.01,101,0.053,87,0.042
l12_months,sg per shot,"Pieters, Thomas",71,0.021,179,-0.007,203,0.015,106,0.041,90,0.018,66,0.02
l12_months,sg per shot,"Pendrith, Taylor",127,-0.057,309,-0.007,369,0.008,213,0.03,150,0.018,165,0.002
l12_months,sg per shot,"Koepka, Brooks",70,0.057,213,-0.008,271,-0.003,133,0.018,117,0.024,102,0.09
l12_months,sg per shot,"Brennan, Michael",95,0.064,247,-0.008,357,-0.014,167,0.073,136,0,96,-0.023
l12_months,sg per shot,"Cummins, Quade",20,-0.023,92,-0.008,91,-0.045,39,-0.183,37,0.053,31,-0.021
l12_months,sg per shot,"Dunlap, Nick",56,-0.048,168,-0.009,247,-0.009,122,0.039,97,-0.032,100,0.033
l12_months,sg per shot,"Novak, Andrew",129,0.042,258,-0.009,480,0.019,243,0.018,151,-0.043,186,0.035
l12_months,sg per shot,"Lebioda, Hank",39,0.086,168,-0.009,232,0.053,110,-0.026,76,0.007,92,-0.053
l12_months,sg per shot,"Griffin, Ben",100,0.053,319,-0.01,503,-0.019,240,0.022,161,0.029,178,0.048
l12_months,sg per shot,"Wallace, Matt",71,0.124,193,-0.01,360,0.034,145,0.015,113,0.044,116,-0.017
l12_months,sg per shot,"Woodland, Gary",104,0.009,235,-0.01,371,0.014,187,0.069,138,0.007,127,0.008
l12_months,sg per shot,"Potgieter, Aldrich",69,-0.039,174,-0.01,265,-0.002,150,0.052,137,-0.065,123,0.022
l12_months,sg per shot,"Smith, Cameron",58,-0.066,217,-0.01,266,-0.034,128,-0.005,106,0.023,119,0.004
l12_months,sg per shot,"List, Luke",41,-0.121,111,-0.01,150,-0.037,84,0.012,56,0.032,49,0.016
l12_months,sg per shot,"Lower, Justin",50,-0.05,206,-0.01,292,-0.043,131,-0.018,74,-0.004,79,0.003
l12_months,sg per shot,"Davis, Cam",40,0.046,132,-0.01,240,-0.024,97,-0.063,74,0.025,106,-0.079
l12_months,sg per shot,"Ramey, Chad",91,0.039,300,-0.01,386,-0.036,180,-0.019,136,-0.043,126,-0.036
l12_months,sg per shot,"Li, Haotong",77,-0.012,191,-0.011,248,-0.004,131,0.004,95,0.059,93,-0.004
l12_months,sg per shot,"Hadwin, Adam",44,-0.05,156,-0.011,189,-0.02,90,0.024,57,-0.113,53,-0.079
l12_months,sg per shot,"Stevens, Sam",114,0.035,328,-0.011,477,0.017,216,-0.034,177,0.033,141,0.008
l12_months,sg per shot,"Song, Younghan",31,0.015,137,-0.011,217,-0.029,99,0.007,57,0.007,41,-0.007
l12_months,sg per shot,"Smylie, Elvis",40,0.008,158,-0.012,208,0.025,100,-0.017,69,-0.039,67,-0.027
l12_months,sg per shot,"Kim, Minkyu",46,-0.024,144,-0.012,178,-0.089,91,-0.119,75,-0.063,62,-0.131
l12_months,sg per shot,"Tringale, Cameron",58,0.096,179,-0.012,225,-0.016,116,0.014,78,0.03,83,-0.003
l12_months,sg per shot,"Steele, Brendan",50,-0.024,206,-0.012,228,0.033,122,0.022,76,-0.082,67,-0.028
l12_months,sg per shot,"Schenk, Adam",98,-0.017,226,-0.013,319,-0.012,149,-0.045,152,-0.021,119,-0.004
l12_months,sg per shot,"Kokrak, Jason",52,-0.05,190,-0.014,225,0.026,119,0.013,77,-0.068,82,-0.03
l12_months,sg per shot,"Mickelson, Phil",15,-0.033,51,-0.014,56,-0.123,32,0.075,25,-0.104,24,0.029
l12_months,sg per shot,"Day, Jason",69,0.021,216,-0.014,337,-0.048,171,-0.072,106,0.057,113,0.018
l12_months,sg per shot,"Schwartzel, Charl",61,-0.02,202,-0.014,250,-0.028,133,0.038,90,-0.04,84,0.041
l12_months,sg per shot,"Covello, Vince",16,0.035,48,-0.014,60,-0.032,null,null,39,0.06,null,null
l12_months,sg per shot,"Silverman, Ben",51,-0.032,200,-0.015,215,0.001,115,-0.037,59,0.101,68,-0.033
l12_months,sg per shot,"Parry, John",70,0.025,220,-0.015,311,0.038,142,0.019,95,0.054,96,0.017
l12_months,sg per shot,"Kaymer, Martin",55,0.045,172,-0.015,223,-0.022,112,0.029,86,0.058,93,0.016
l12_months,sg per shot,"Pavon, Matthieu",45,-0.108,233,-0.015,305,-0.043,138,0.009,100,0.033,115,-0.015
l12_months,sg per shot,"Lee, Danny",45,0.003,167,-0.015,222,-0.043,121,-0.095,88,0.014,76,-0.076
l12_months,sg per shot,"Greyserman, Max",79,-0.029,230,-0.015,344,-0.009,154,0.015,149,0.014,123,-0.035
l12_months,sg per shot,"DeChambeau, Bryson",70,-0.003,204,-0.016,240,0.012,143,0.074,105,-0.055,81,-0.002
l12_months,sg per shot,"Jarvis, Casey",21,0.17,58,-0.016,109,0.01,51,0.033,26,-0.008,38,0.049
l12_months,sg per shot,"Putnam, Andrew",78,0.047,224,-0.016,454,0.005,216,0.024,85,0.056,128,0.054
l12_months,sg per shot,"Svensson, Adam",72,0.02,194,-0.017,321,0.011,136,0.042,80,0.015,95,0.022
l12_months,sg per shot,"Nakajima, Keita",28,-0.009,152,-0.018,195,-0.018,88,0.084,60,-0.012,69,0.097
l12_months,sg per shot,"Oosthuizen, Louis",55,-0.011,209,-0.018,219,0.016,114,0.004,67,-0.016,62,-0.02
l12_months,sg per shot,"Garcia, Sergio",70,-0.009,205,-0.018,241,0.031,136,-0.065,87,0.087,68,0.03
l12_months,sg per shot,"Fishburn, Patrick",86,-0.024,242,-0.018,320,0.005,158,0.049,122,0.021,95,-0.042
l12_months,sg per shot,"McCarty, Matt",119,0.071,290,-0.019,457,0.012,215,-0.007,136,0.026,153,0.02
l12_months,sg per shot,"Jaeger, Stephan",83,-0.002,253,-0.019,330,0.011,177,-0.046,152,0.071,145,0.009
l12_months,sg per shot,"Smith, Jordan",56,0.001,199,-0.019,320,0.019,139,0.084,68,0.086,116,-0.043
l12_months,sg per shot,"Dickson, Taylor",14,0.108,68,-0.02,85,-0.066,38,-0.024,29,-0.106,23,-0.209
l12_months,sg per shot,"Gordon, Will",25,-0.101,88,-0.02,138,-0.002,60,-0.003,43,-0.043,39,-0.047
l12_months,sg per shot,"Higgs, Harry",56,0.008,155,-0.021,211,-0.033,113,0.019,81,0.03,56,0.02
l12_months,sg per shot,"Rozner, Antoine",14,-0.018,74,-0.021,98,0.004,45,0.048,26,0.025,23,0.032
l12_months,sg per shot,"Burmester, Dean",69,0.063,172,-0.021,202,-0.009,104,-0.015,106,-0.017,76,0.008
l12_months,sg per shot,"Finau, Tony",86,-0.01,282,-0.021,366,0.006,174,-0.043,133,-0.038,165,0.018
l12_months,sg per shot,"Knapp, Jake",48,0.028,205,-0.021,290,-0.006,133,0.047,111,0.042,103,0.036
l12_months,sg per shot,"Kanaya, Takumi",79,0.045,311,-0.021,394,-0.066,179,-0.038,97,0.024,112,-0.022
l12_months,sg per shot,"Nyholm, Pontus",52,0.005,140,-0.022,190,-0.042,100,-0.026,112,-0.091,88,0.023
l12_months,sg per shot,"Poulter, Ian",48,-0.016,201,-0.024,241,-0.024,117,0.011,71,0.023,82,0.011
l12_months,sg per shot,"Hossler, Beau",75,0.02,226,-0.024,320,-0.041,152,-0.03,112,-0.018,96,-0.017
l12_months,sg per shot,"Montgomery, Taylor",31,0.009,67,-0.024,100,-0.035,45,0.011,53,0.073,50,0.002
l12_months,sg per shot,"Garnett, Brice",76,-0.036,246,-0.025,319,-0.017,130,0.036,71,0.007,103,-0.022
l12_months,sg per shot,"Ventura, Kristoffer",68,-0.123,210,-0.025,234,-0.05,122,0.031,89,-0.027,70,0.033
l12_months,sg per shot,"Saddier, Adrien",41,0.003,150,-0.026,223,-0.029,95,-0.02,67,0.03,72,-0.034
l12_months,sg per shot,"Schmid, Matti",82,-0.026,224,-0.026,343,0.005,145,0.018,144,-0.007,132,-0.028
l12_months,sg per shot,"Lawrence, Thriston",17,-0.217,57,-0.026,80,0.028,34,0.106,26,-0.033,null,null
l12_months,sg per shot,"Poston, J.T.",98,-0.012,300,-0.026,443,0.005,220,0.04,104,0.037,142,0.009
l12_months,sg per shot,"Dumont De Chassart, Adrien",62,-0.05,174,-0.027,250,0,117,0.075,106,-0.008,115,-0.001
l12_months,sg per shot,"Malnati, Peter",60,-0.048,172,-0.027,220,-0.027,117,-0.08,130,0.054,123,-0.057
l12_months,sg per shot,"Kjettrup, Frederik",14,0.047,45,-0.028,48,-0.071,null,null,14,-0.013,19,0.121
l12_months,sg per shot,"Rozo, Marcelo",46,0.054,124,-0.028,185,-0.008,90,-0.036,39,0.001,54,-0.014
l12_months,sg per shot,"Masaveu, Luis",50,-0.006,161,-0.03,162,-0.045,87,-0.014,66,-0.072,68,0.016
l12_months,sg per shot,"Kim, S.H.",29,-0.131,95,-0.031,162,-0.031,55,-0.031,40,0.029,64,-0.034
l12_months,sg per shot,"Cook, Austin",24,-0.047,66,-0.031,92,-0.094,52,-0.067,26,0.026,29,0.044
l12_months,sg per shot,"Ford, David",37,-0.011,182,-0.031,234,0.01,92,0.045,52,0.008,55,-0.041
l12_months,sg per shot,"English, Harris",88,0.063,311,-0.032,471,-0.006,260,0.032,122,-0.006,136,0.007
l12_months,sg per shot,"Penge, Marco",48,-0.012,116,-0.032,197,-0.052,93,0.001,104,0.048,76,-0.043
l12_months,sg per shot,"Velo, Kevin",23,0.094,54,-0.032,83,0.001,32,0.047,41,-0.024,19,-0.16
l12_months,sg per shot,"Reavie, Chez",13,-0.088,45,-0.033,62,-0.016,28,-0.042,22,0.151,null,null
l12_months,sg per shot,"Ballester, Jose Luis",58,-0.001,190,-0.033,204,-0.006,127,0.088,116,0.001,80,-0.079
l12_months,sg per shot,"James, Ben",25,-0.087,81,-0.033,122,0.033,61,0.083,24,-0.045,19,-0.121
l12_months,sg per shot,"Roy, Kevin",106,0.033,316,-0.034,403,-0.045,183,0.016,117,-0.014,115,-0.01
l12_months,sg per shot,"Tosti, Alejandro",43,0.056,150,-0.034,193,-0.134,104,-0.033,71,0.078,89,-0.078
l12_months,sg per shot,"Howell III, Charles",62,-0.006,200,-0.034,213,-0.034,113,-0.01,91,-0.016,59,0.057
l12_months,sg per shot,"Campbell, Brian",94,-0.004,212,-0.034,401,-0.015,196,0.005,81,-0.038,131,-0.071
l12_months,sg per shot,"VanDerLaan, John",50,0.037,181,-0.035,222,-0.034,100,-0.052,66,-0.047,63,-0.034
l12_months,sg per shot,"Hughes, Mackenzie",80,0.004,274,-0.035,348,-0.012,170,-0.037,135,-0.031,129,-0.04
l12_months,sg per shot,"Castillo, Ricky",81,-0.075,244,-0.035,381,-0.028,153,-0.046,144,0.06,132,0.013
l12_months,sg per shot,"Hirata, Kensei",35,-0.099,171,-0.035,266,-0.04,114,0.012,53,0.004,70,-0.054
l12_months,sg per shot,"Vegas, Jhonattan",62,-0.049,205,-0.035,319,-0.002,161,-0.026,122,0.035,134,-0.006
l12_months,sg per shot,"Niemann, Joaquin",77,0.024,224,-0.036,246,0.061,146,0.055,108,0.033,74,0.058
l12_months,sg per shot,"Norgaard, Niklas",46,-0.019,70,-0.036,108,0.007,52,-0.027,51,-0.088,31,-0.063
l12_months,sg per shot,"Martin, Ben",43,0.056,118,-0.037,155,-0.033,81,0.096,55,0.018,42,-0.058
l12_months,sg per shot,"Kim, Chan",49,-0.02,181,-0.037,228,-0.003,114,0.033,67,-0.007,63,-0.027
l12_months,sg per shot,"Stanger, Jimmy",44,-0.072,130,-0.038,185,-0.128,82,-0.118,72,0.055,64,-0.049
l12_months,sg per shot,"Endycott, Harrison",19,-0.101,53,-0.038,72,-0.027,null,null,22,-0.066,21,0.13
l12_months,sg per shot,"Walker, Danny",92,0.004,191,-0.04,305,-0.025,142,-0.083,156,0.066,137,-0.014
l12_months,sg per shot,"Lee, Richard",46,-0.006,173,-0.04,168,0.017,83,-0.024,65,0.027,51,-0.102
l12_months,sg per shot,"Campbell, Ben",65,-0.024,199,-0.04,246,-0.048,129,-0.067,60,0.051,61,-0.018
l12_months,sg per shot,"Higa, Kazuki",null,null,41,-0.041,48,0.001,null,null,16,0.167,27,-0.017
l12_months,sg per shot,"Collet, Tyler",17,-0.07,48,-0.041,null,null,32,0.049,12,-0.114,25,-0.085
l12_months,sg per shot,"Johnson, Dustin",69,0.018,235,-0.043,277,-0.003,147,0.014,108,-0.006,114,-0.022
l12_months,sg per shot,"NeSmith, Matt",null,null,41,-0.043,50,-0.088,null,null,20,-0.051,null,null
l12_months,sg per shot,"Puig, David",70,-0.003,206,-0.045,239,-0.022,140,-0.018,140,0.008,96,-0.036
l12_months,sg per shot,"Hardy, Nick",40,-0.032,114,-0.045,172,0,81,-0.047,73,0.023,50,-0.021
l12_months,sg per shot,"Grace, Branden",52,-0.021,196,-0.047,234,0.013,103,0.007,78,0.061,73,0.121
l12_months,sg per shot,"Palmer, Ryan",22,0.021,96,-0.047,116,-0.239,44,-0.075,45,0.067,30,-0.056
l12_months,sg per shot,"Willett, Danny",33,0.166,95,-0.048,158,-0.064,88,-0.027,43,0.035,64,-0.086
l12_months,sg per shot,"Whaley, Vince",73,0.128,216,-0.048,329,-0.055,148,-0.071,156,0.066,136,-0.067
l12_months,sg per shot,"Horsfield, Sam",36,-0.059,200,-0.05,217,-0.101,112,-0.06,98,-0.092,85,-0.058
l12_months,sg per shot,"Cone, Trevor",33,-0.133,74,-0.051,98,-0.018,49,0.064,39,0.042,29,-0.031
l12_months,sg per shot,"Kang, Jeffrey",52,0.032,107,-0.052,202,-0.004,93,-0.082,74,0.119,85,0
l12_months,sg per shot,"Albertson, Anders",null,null,42,-0.054,57,-0.028,null,null,29,-0.138,null,null
l12_months,sg per shot,"Shipley, Neal",52,0.088,145,-0.054,232,-0.006,99,0.035,69,-0.044,46,-0.133
l12_months,sg per shot,"Moore, Taylor",81,0.044,221,-0.054,294,-0.055,146,0.035,138,-0.018,122,-0.031
l12_months,sg per shot,"Pereira, Mito",16,0.006,43,-0.054,null,null,null,null,16,-0.099,null,null
l12_months,sg per shot,"Campos, Rafael",39,-0.02,196,-0.056,206,-0.01,119,-0.045,82,0.017,99,0.086
l12_months,sg per shot,"Capan III, Frankie",20,-0.036,72,-0.057,93,-0.08,33,-0.029,57,-0.022,53,-0.012
l12_months,sg per shot,"Herbert, Lucas",58,0.013,181,-0.06,230,0.031,131,0.067,134,-0.008,79,0.068
l12_months,sg per shot,"Springer, Hayden",41,0.045,133,-0.061,167,-0.063,73,0,72,-0.009,62,0.022
l12_months,sg per shot,"Griffin, Lanto",54,-0.032,169,-0.061,255,-0.016,123,0.008,85,0.11,79,0.042
l12_months,sg per shot,"Im, Sungjae",70,0.082,268,-0.062,438,-0.075,240,0.004,133,-0.018,122,0.013
l12_months,sg per shot,"Sargent, Gordon",63,0.023,144,-0.064,194,-0.131,106,-0.089,110,-0.045,63,-0.092
