time_period,stat,player_name,50_100_fw_shot_count,50_100_fw_value,100_150_fw_shot_count,100_150_fw_value,150_200_fw_shot_count,150_200_fw_value,over_200_fw_shot_count,over_200_fw_value,under_150_rgh_shot_count,under_150_rgh_value,over_150_rgh_shot_count,over_150_rgh_value
l12_months,poor shot (under -0.5 sg) avoidance rate,"McKibbin, Tom",59,0.932,227,0.956,310,0.942,141,0.979,98,0.939,63,0.921
l12_months,poor shot (under -0.5 sg) avoidance rate,"Kim, Chan",49,0.959,181,0.956,228,0.934,114,0.982,67,0.94,63,0.968
l12_months,poor shot (under -0.5 sg) avoidance rate,"Ogletree, Andy",16,0.938,45,0.956,null,null,null,null,13,1,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Thornberry, Braden",20,0.95,67,0.955,86,0.907,32,0.938,45,0.933,31,0.935
l12_months,poor shot (under -0.5 sg) avoidance rate,"Svensson, Jesper",79,0.975,175,0.954,227,0.943,120,0.95,103,0.961,81,0.938
l12_months,poor shot (under -0.5 sg) avoidance rate,"Blair, Zac",76,0.961,174,0.954,271,0.926,138,0.978,67,0.97,68,0.941
l12_months,poor shot (under -0.5 sg) avoidance rate,"Nakajima, Keita",28,0.964,152,0.954,195,0.933,88,0.977,60,0.983,69,0.986
l12_months,poor shot (under -0.5 sg) avoidance rate,"Ormsby, Wade",14,0.929,65,0.954,70,0.857,28,0.964,19,1,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Hodges, Lee",62,0.952,238,0.954,334,0.958,141,0.993,86,0.942,94,0.926
l12_months,poor shot (under -0.5 sg) avoidance rate,"Sigg, Greyson",20,1,108,0.954,115,0.965,41,1,30,0.9,34,0.912
l12_months,poor shot (under -0.5 sg) avoidance rate,"Brown, Dan",61,0.934,129,0.953,221,0.955,107,0.953,83,0.94,73,0.945
l12_months,poor shot (under -0.5 sg) avoidance rate,"Saddier, Adrien",41,0.951,150,0.953,223,0.933,95,0.947,67,0.955,72,0.931
l12_months,poor shot (under -0.5 sg) avoidance rate,"Thompson, Davis",89,1,278,0.953,343,0.962,162,0.963,128,0.945,96,0.938
l12_months,poor shot (under -0.5 sg) avoidance rate,"Suber, Jackson",77,0.844,235,0.953,335,0.949,154,0.968,123,0.935,99,0.96
l12_months,poor shot (under -0.5 sg) avoidance rate,"Ewart, A.J.",76,0.961,191,0.953,295,0.953,144,0.951,115,0.939,93,0.935
l12_months,poor shot (under -0.5 sg) avoidance rate,"Berger, Daniel",80,0.963,233,0.953,391,0.951,207,0.947,96,0.958,135,0.948
l12_months,poor shot (under -0.5 sg) avoidance rate,"Ballester, Jose Luis",58,1,190,0.953,204,0.936,127,0.953,116,0.905,80,0.912
l12_months,poor shot (under -0.5 sg) avoidance rate,"Koivun, Jackson",19,0.842,83,0.952,96,0.979,52,1,30,0.967,25,0.84
l12_months,poor shot (under -0.5 sg) avoidance rate,"Schauffele, Xander",60,0.967,249,0.952,371,0.97,182,0.973,116,0.966,130,0.962
l12_months,poor shot (under -0.5 sg) avoidance rate,"Ryder, Sam",68,0.956,207,0.952,314,0.949,123,0.935,97,0.928,91,0.945
l12_months,poor shot (under -0.5 sg) avoidance rate,"Munoz, Sebastian",63,0.889,207,0.952,229,0.952,124,0.944,71,0.887,53,1
l12_months,poor shot (under -0.5 sg) avoidance rate,"Steele, Brendan",50,0.96,206,0.951,228,0.939,122,0.959,76,0.882,67,0.985
l12_months,poor shot (under -0.5 sg) avoidance rate,"Lower, Justin",50,0.86,206,0.951,292,0.928,131,0.954,74,0.946,79,0.937
l12_months,poor shot (under -0.5 sg) avoidance rate,"Aberg, Ludvig",77,0.948,287,0.951,392,0.934,192,0.958,127,0.976,114,0.956
l12_months,poor shot (under -0.5 sg) avoidance rate,"Rahm, Jon",80,0.963,245,0.951,303,0.967,167,0.97,142,0.951,90,0.967
l12_months,poor shot (under -0.5 sg) avoidance rate,"Bhatia, Akshay",92,0.957,284,0.951,425,0.948,223,0.951,156,0.962,163,0.951
l12_months,poor shot (under -0.5 sg) avoidance rate,"Bradley, Keegan",89,0.91,302,0.95,447,0.955,237,0.962,153,0.954,126,0.944
l12_months,poor shot (under -0.5 sg) avoidance rate,"Thomas, Justin",78,0.949,261,0.95,376,0.934,186,0.941,138,0.949,121,0.983
l12_months,poor shot (under -0.5 sg) avoidance rate,"Wise, Aaron",18,1,100,0.95,113,0.912,76,0.947,42,0.976,43,0.977
l12_months,poor shot (under -0.5 sg) avoidance rate,"Detry, Thomas",50,0.96,220,0.95,272,0.949,144,0.958,96,0.958,88,0.955
l12_months,poor shot (under -0.5 sg) avoidance rate,"Parry, John",70,0.943,220,0.95,311,0.971,142,0.958,95,0.968,96,0.99
l12_months,poor shot (under -0.5 sg) avoidance rate,"Hahn, James",17,0.941,40,0.95,56,0.929,null,null,24,0.958,23,0.957
l12_months,poor shot (under -0.5 sg) avoidance rate,"Riley, Davis",78,0.91,236,0.949,302,0.901,131,0.908,138,0.949,157,0.943
l12_months,poor shot (under -0.5 sg) avoidance rate,"Fitzpatrick, Matt",75,0.987,295,0.949,457,0.961,227,0.978,83,0.976,125,0.952
l12_months,poor shot (under -0.5 sg) avoidance rate,"McCarthy, Denny",85,0.965,293,0.949,456,0.95,224,0.969,123,0.959,167,0.964
l12_months,poor shot (under -0.5 sg) avoidance rate,"Duncan, Tyler",16,1,78,0.949,73,0.945,53,0.943,14,0.929,19,0.947
l12_months,poor shot (under -0.5 sg) avoidance rate,"Spieth, Jordan",107,0.963,273,0.949,441,0.932,214,0.921,170,0.947,144,0.938
l12_months,poor shot (under -0.5 sg) avoidance rate,"Skinns, David",44,0.977,195,0.949,250,0.952,110,0.909,76,0.934,61,0.951
l12_months,poor shot (under -0.5 sg) avoidance rate,"Rosenmueller, Thomas",49,0.898,136,0.949,163,0.982,88,0.977,61,0.967,37,0.973
l12_months,poor shot (under -0.5 sg) avoidance rate,"Norlander, Henrik",16,1,97,0.948,159,0.931,63,0.905,44,0.955,49,0.98
l12_months,poor shot (under -0.5 sg) avoidance rate,"Koepka, Brooks",70,0.986,213,0.948,271,0.934,133,0.962,117,0.957,102,0.961
l12_months,poor shot (under -0.5 sg) avoidance rate,"Streelman, Kevin",50,0.96,173,0.948,207,0.947,87,0.966,60,0.933,77,0.948
l12_months,poor shot (under -0.5 sg) avoidance rate,"Hovland, Viktor",75,0.933,229,0.948,393,0.962,224,0.96,87,0.92,121,0.942
l12_months,poor shot (under -0.5 sg) avoidance rate,"Goodwin, Noah",31,0.903,114,0.947,127,0.984,52,0.962,26,0.962,37,0.919
l12_months,poor shot (under -0.5 sg) avoidance rate,"Brown, Blades",29,0.931,114,0.947,133,0.962,67,0.955,32,0.906,42,0.976
l12_months,poor shot (under -0.5 sg) avoidance rate,"McNealy, Maverick",110,0.9,304,0.947,421,0.926,243,0.959,161,0.907,159,0.994
l12_months,poor shot (under -0.5 sg) avoidance rate,"Noren, Alex",78,0.91,246,0.947,433,0.954,220,0.955,106,0.962,136,0.956
l12_months,poor shot (under -0.5 sg) avoidance rate,"Phillips, Chandler",76,0.882,246,0.947,330,0.897,153,0.961,127,0.921,113,0.947
l12_months,poor shot (under -0.5 sg) avoidance rate,"Chatfield, Davis",52,0.942,150,0.947,220,0.923,118,0.983,44,0.864,53,0.906
l12_months,poor shot (under -0.5 sg) avoidance rate,"Molinari, Francesco",null,null,56,0.946,92,0.967,40,0.95,12,0.75,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Stout, Preston",18,0.944,56,0.946,78,0.923,42,0.929,24,0.958,21,1
l12_months,poor shot (under -0.5 sg) avoidance rate,"Fisk, Steven",103,0.951,280,0.946,402,0.96,175,0.949,158,0.937,120,0.925
l12_months,poor shot (under -0.5 sg) avoidance rate,"Power, Seamus",60,0.933,280,0.946,405,0.923,156,0.981,115,0.93,112,0.964
l12_months,poor shot (under -0.5 sg) avoidance rate,"Niemann, Joaquin",77,0.935,224,0.946,246,0.959,146,0.979,108,0.944,74,0.973
l12_months,poor shot (under -0.5 sg) avoidance rate,"Hisatsune, Ryo",113,0.912,391,0.946,497,0.96,240,0.967,164,0.933,140,0.971
l12_months,poor shot (under -0.5 sg) avoidance rate,"Canter, Laurie",52,0.942,202,0.946,238,0.941,131,0.947,79,0.962,72,0.917
l12_months,poor shot (under -0.5 sg) avoidance rate,"Mitchell, Keith",128,0.953,274,0.945,369,0.965,211,0.957,200,0.945,143,0.958
l12_months,poor shot (under -0.5 sg) avoidance rate,"VanDerLaan, John",50,1,181,0.945,222,0.91,100,0.93,66,0.97,63,0.968
l12_months,poor shot (under -0.5 sg) avoidance rate,"Hatton, Tyrrell",72,0.986,235,0.945,273,0.938,161,0.957,117,0.966,110,0.918
l12_months,poor shot (under -0.5 sg) avoidance rate,"MacIntyre, Robert",85,0.906,324,0.944,453,0.943,220,0.945,156,0.968,151,0.954
l12_months,poor shot (under -0.5 sg) avoidance rate,"Velo, Kevin",23,0.957,54,0.944,83,0.904,32,0.938,41,0.951,19,0.895
l12_months,poor shot (under -0.5 sg) avoidance rate,"Whaley, Vince",73,0.945,216,0.944,329,0.915,148,0.939,156,0.968,136,0.941
l12_months,poor shot (under -0.5 sg) avoidance rate,"McIlroy, Rory",53,0.943,197,0.944,232,0.957,135,0.978,125,0.952,93,0.957
l12_months,poor shot (under -0.5 sg) avoidance rate,"Tringale, Cameron",58,0.931,179,0.944,225,0.924,116,0.948,78,0.949,83,0.928
l12_months,poor shot (under -0.5 sg) avoidance rate,"Cole, Eric",70,0.943,268,0.944,396,0.939,190,0.942,192,0.922,179,0.961
l12_months,poor shot (under -0.5 sg) avoidance rate,"Olesen, Thorbjorn",61,0.967,213,0.944,282,0.94,108,0.954,94,0.915,109,0.982
l12_months,poor shot (under -0.5 sg) avoidance rate,"Fox, Ryan",70,0.957,283,0.943,341,0.941,183,0.962,128,0.977,154,0.961
l12_months,poor shot (under -0.5 sg) avoidance rate,"Bramlett, Joseph",15,0.933,53,0.943,73,0.932,null,null,29,1,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Wallace, Matt",71,0.958,193,0.943,360,0.972,145,0.993,113,0.956,116,0.948
l12_months,poor shot (under -0.5 sg) avoidance rate,"Uihlein, Peter",65,0.908,175,0.943,215,0.926,111,0.937,163,0.951,128,0.945
l12_months,poor shot (under -0.5 sg) avoidance rate,"Leishman, Marc",51,0.863,175,0.943,234,0.94,116,0.991,73,0.877,70,0.914
l12_months,poor shot (under -0.5 sg) avoidance rate,"Norgaard, Niklas",46,0.935,70,0.943,108,0.972,52,0.923,51,0.882,31,0.935
l12_months,poor shot (under -0.5 sg) avoidance rate,"Ventura, Kristoffer",68,0.912,210,0.943,234,0.936,122,0.951,89,0.933,70,0.971
l12_months,poor shot (under -0.5 sg) avoidance rate,"Rai, Aaron",59,0.881,262,0.943,389,0.956,197,0.959,58,0.948,73,0.945
l12_months,poor shot (under -0.5 sg) avoidance rate,"Morikawa, Collin",71,0.972,262,0.943,397,0.965,193,1,90,0.933,93,0.968
l12_months,poor shot (under -0.5 sg) avoidance rate,"McDowell, Graeme",53,0.868,209,0.943,241,0.917,122,0.975,103,0.942,71,0.93
l12_months,poor shot (under -0.5 sg) avoidance rate,"Straka, Sepp",79,0.949,243,0.942,397,0.955,197,0.964,94,0.947,132,0.97
l12_months,poor shot (under -0.5 sg) avoidance rate,"Rose, Justin",70,0.957,225,0.942,348,0.937,200,0.965,85,0.988,121,0.942
l12_months,poor shot (under -0.5 sg) avoidance rate,"Kanaya, Takumi",79,0.962,311,0.942,394,0.926,179,0.944,97,0.969,112,0.973
l12_months,poor shot (under -0.5 sg) avoidance rate,"Wu, Dylan",44,0.909,190,0.942,260,0.927,110,0.982,84,0.964,86,0.965
l12_months,poor shot (under -0.5 sg) avoidance rate,"Pendrith, Taylor",127,0.953,309,0.942,369,0.94,213,0.944,150,0.927,165,0.97
l12_months,poor shot (under -0.5 sg) avoidance rate,"Hoge, Tom",124,0.935,324,0.941,474,0.909,229,0.948,162,0.944,180,0.95
l12_months,poor shot (under -0.5 sg) avoidance rate,"Coody, Pierceson",97,0.959,324,0.941,443,0.944,221,0.986,168,0.935,151,0.934
l12_months,poor shot (under -0.5 sg) avoidance rate,"Thorbjornsen, Michael",107,0.972,322,0.941,443,0.939,206,0.971,145,0.924,116,0.948
l12_months,poor shot (under -0.5 sg) avoidance rate,"Hojgaard, Rasmus",83,0.964,203,0.941,254,0.945,120,0.933,130,0.938,134,0.985
l12_months,poor shot (under -0.5 sg) avoidance rate,"Byrd, Jonathan",32,0.969,101,0.941,111,0.856,72,0.944,27,0.926,37,0.946
l12_months,poor shot (under -0.5 sg) avoidance rate,"Schwartzel, Charl",61,0.918,202,0.941,250,0.916,133,0.977,90,0.911,84,0.976
l12_months,poor shot (under -0.5 sg) avoidance rate,"Burns, Sam",132,0.955,349,0.94,436,0.947,226,0.942,140,0.964,143,0.937
l12_months,poor shot (under -0.5 sg) avoidance rate,"Dahmen, Joel",81,0.963,248,0.94,379,0.942,178,0.966,103,0.981,72,1
l12_months,poor shot (under -0.5 sg) avoidance rate,"Fleetwood, Tommy",75,0.987,281,0.94,422,0.964,232,0.974,79,0.987,127,0.976
l12_months,poor shot (under -0.5 sg) avoidance rate,"Rodgers, Patrick",96,0.917,314,0.939,444,0.953,219,0.95,169,0.941,204,0.966
l12_months,poor shot (under -0.5 sg) avoidance rate,"Cook, Austin",24,0.958,66,0.939,92,0.88,52,0.981,26,0.962,29,0.966
l12_months,poor shot (under -0.5 sg) avoidance rate,"Smyth, Trav",21,0.857,66,0.939,62,0.952,34,1,50,0.9,43,0.907
l12_months,poor shot (under -0.5 sg) avoidance rate,"Greyserman, Max",79,0.886,230,0.939,344,0.945,154,0.974,149,0.946,123,0.959
l12_months,poor shot (under -0.5 sg) avoidance rate,"Mullinax, Trey",29,1,82,0.939,120,0.975,53,0.925,63,0.873,36,0.972
l12_months,poor shot (under -0.5 sg) avoidance rate,"English, Harris",88,0.977,311,0.939,471,0.947,260,0.969,122,0.918,136,0.985
l12_months,poor shot (under -0.5 sg) avoidance rate,"Eckroat, Austin",69,0.913,229,0.939,332,0.943,151,0.967,120,0.967,115,0.939
l12_months,poor shot (under -0.5 sg) avoidance rate,"Scott, Adam",69,0.957,245,0.939,356,0.958,181,0.945,96,0.958,136,0.978
l12_months,poor shot (under -0.5 sg) avoidance rate,"Mouw, William",58,0.897,243,0.938,363,0.948,177,0.96,115,0.939,114,0.947
l12_months,poor shot (under -0.5 sg) avoidance rate,"Hossler, Beau",75,0.947,226,0.938,320,0.925,152,0.947,112,0.92,96,0.99
l12_months,poor shot (under -0.5 sg) avoidance rate,"Masaveu, Luis",50,0.94,161,0.938,162,0.92,87,0.954,66,0.864,68,0.956
l12_months,poor shot (under -0.5 sg) avoidance rate,"Meronk, Adrian",52,0.904,177,0.938,239,0.933,112,0.955,102,0.873,92,0.967
l12_months,poor shot (under -0.5 sg) avoidance rate,"Yu, Kevin",93,0.957,241,0.938,333,0.946,152,0.947,119,0.95,91,0.923
l12_months,poor shot (under -0.5 sg) avoidance rate,"Collet, Tyler",17,0.941,48,0.938,null,null,32,1,12,0.75,25,0.92
l12_months,poor shot (under -0.5 sg) avoidance rate,"Putnam, Andrew",78,0.974,224,0.938,454,0.96,216,0.986,85,0.953,128,0.992
l12_months,poor shot (under -0.5 sg) avoidance rate,"Watson, Bubba",56,0.946,191,0.937,242,0.93,122,0.926,95,0.937,59,0.932
l12_months,poor shot (under -0.5 sg) avoidance rate,"Fitzpatrick, Alex",44,0.932,111,0.937,190,0.968,101,0.95,50,1,50,0.96
l12_months,poor shot (under -0.5 sg) avoidance rate,"Smylie, Elvis",40,0.95,158,0.937,208,0.947,100,0.96,69,0.942,67,0.97
l12_months,poor shot (under -0.5 sg) avoidance rate,"McGreevy, Max",70,0.943,316,0.937,456,0.939,206,0.976,107,0.916,129,0.977
l12_months,poor shot (under -0.5 sg) avoidance rate,"Ramey, Chad",91,0.923,300,0.937,386,0.927,180,0.967,136,0.912,126,0.937
l12_months,poor shot (under -0.5 sg) avoidance rate,"Perez, Victor",63,0.873,221,0.937,341,0.927,168,0.988,109,0.936,98,0.98
l12_months,poor shot (under -0.5 sg) avoidance rate,"Stenson, Henrik",18,1,63,0.937,57,0.965,33,1,null,null,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Westwood, Lee",53,0.943,157,0.936,189,0.931,100,0.96,51,0.941,65,0.985
l12_months,poor shot (under -0.5 sg) avoidance rate,"Redman, Doc",13,1,47,0.936,63,0.952,null,null,19,0.947,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Smalley, Alex",96,0.938,329,0.936,445,0.946,195,0.969,131,0.962,147,0.932
l12_months,poor shot (under -0.5 sg) avoidance rate,"Malnati, Peter",60,0.867,172,0.936,220,0.941,117,0.94,130,0.938,123,0.967
l12_months,poor shot (under -0.5 sg) avoidance rate,"Echavarria, Nico",86,0.872,296,0.936,432,0.956,212,0.939,135,0.978,149,0.966
l12_months,poor shot (under -0.5 sg) avoidance rate,"Kirk, Chris",72,0.944,233,0.936,329,0.939,156,0.955,117,0.932,108,0.944
l12_months,poor shot (under -0.5 sg) avoidance rate,"Kizzire, Patton",63,0.889,201,0.935,278,0.957,126,0.929,106,0.962,114,0.947
l12_months,poor shot (under -0.5 sg) avoidance rate,"Van Rooyen, Erik",64,0.953,200,0.935,299,0.893,126,0.929,102,0.98,115,0.957
l12_months,poor shot (under -0.5 sg) avoidance rate,"Song, Younghan",31,1,137,0.934,217,0.908,99,0.949,57,0.912,41,0.951
l12_months,poor shot (under -0.5 sg) avoidance rate,"Hughes, Mackenzie",80,0.988,274,0.934,348,0.922,170,0.9,135,0.956,129,0.938
l12_months,poor shot (under -0.5 sg) avoidance rate,"Novak, Andrew",129,0.915,258,0.934,480,0.952,243,0.984,151,0.907,186,0.957
l12_months,poor shot (under -0.5 sg) avoidance rate,"Schenk, Adam",98,0.939,226,0.934,319,0.934,149,0.94,152,0.895,119,0.941
l12_months,poor shot (under -0.5 sg) avoidance rate,"Oosthuizen, Louis",55,0.927,209,0.933,219,0.95,114,0.965,67,0.94,62,0.968
l12_months,poor shot (under -0.5 sg) avoidance rate,"Villegas, Camilo",54,1,149,0.933,230,0.922,111,0.883,91,0.956,85,0.953
l12_months,poor shot (under -0.5 sg) avoidance rate,"Im, Sungjae",70,0.957,268,0.933,438,0.888,240,0.967,133,0.932,122,0.926
l12_months,poor shot (under -0.5 sg) avoidance rate,"Bezuidenhout, Christiaan",87,0.966,282,0.933,409,0.946,199,0.965,112,0.991,121,0.959
l12_months,poor shot (under -0.5 sg) avoidance rate,"Gooch, Talor",43,0.884,192,0.932,254,0.929,124,0.976,67,0.97,73,0.945
l12_months,poor shot (under -0.5 sg) avoidance rate,"Vegas, Jhonattan",62,0.887,205,0.932,319,0.931,161,0.95,122,0.943,134,0.948
l12_months,poor shot (under -0.5 sg) avoidance rate,"Theegala, Sahith",99,0.909,351,0.932,466,0.948,212,0.976,175,0.943,203,0.946
l12_months,poor shot (under -0.5 sg) avoidance rate,"Kokrak, Jason",52,0.923,190,0.932,225,0.973,119,0.899,77,0.909,82,0.939
l12_months,poor shot (under -0.5 sg) avoidance rate,"DeChambeau, Bryson",70,0.957,204,0.931,240,0.946,143,0.972,105,0.886,81,0.938
l12_months,poor shot (under -0.5 sg) avoidance rate,"Waring, Paul",23,0.957,58,0.931,85,1,39,0.974,28,0.929,37,1
l12_months,poor shot (under -0.5 sg) avoidance rate,"Young, Cameron",92,0.967,361,0.931,409,0.968,241,0.959,147,0.966,129,0.93
l12_months,poor shot (under -0.5 sg) avoidance rate,"Taylor, Nick",96,0.938,331,0.931,476,0.95,247,0.976,140,0.964,159,0.95
l12_months,poor shot (under -0.5 sg) avoidance rate,"Bland, Richard",62,0.887,201,0.93,222,0.914,106,0.991,71,0.93,79,0.987
l12_months,poor shot (under -0.5 sg) avoidance rate,"Burmester, Dean",69,0.971,172,0.93,202,0.941,104,0.923,106,0.925,76,0.947
l12_months,poor shot (under -0.5 sg) avoidance rate,"Pereira, Mito",16,1,43,0.93,null,null,null,null,16,0.938,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Kitayama, Kurt",103,0.951,343,0.93,479,0.95,219,0.968,138,0.942,179,0.989
l12_months,poor shot (under -0.5 sg) avoidance rate,"Howell III, Charles",62,0.968,200,0.93,213,0.939,113,0.947,91,0.956,59,0.983
l12_months,poor shot (under -0.5 sg) avoidance rate,"Kim, Si Woo",108,0.907,313,0.93,514,0.973,287,0.979,123,0.943,135,0.948
l12_months,poor shot (under -0.5 sg) avoidance rate,"Asaji, Yosuke",30,0.867,142,0.93,190,0.926,82,0.939,87,0.885,59,0.966
l12_months,poor shot (under -0.5 sg) avoidance rate,"Hadwin, Adam",44,0.977,156,0.929,189,0.91,90,0.967,57,0.912,53,0.925
l12_months,poor shot (under -0.5 sg) avoidance rate,"Hojgaard, Nicolai",84,1,240,0.929,331,0.964,173,0.971,143,0.93,149,0.987
l12_months,poor shot (under -0.5 sg) avoidance rate,"Higgs, Harry",56,0.929,155,0.929,211,0.9,113,0.956,81,0.975,56,0.946
l12_months,poor shot (under -0.5 sg) avoidance rate,"Lee, Min Woo",62,0.968,253,0.929,360,0.925,175,0.966,117,0.957,121,0.926
l12_months,poor shot (under -0.5 sg) avoidance rate,"Homa, Max",91,0.967,281,0.929,412,0.932,213,0.958,153,0.954,147,0.939
l12_months,poor shot (under -0.5 sg) avoidance rate,"Noh, S.Y.",18,0.889,42,0.929,73,0.945,39,0.949,12,0.75,19,0.947
l12_months,poor shot (under -0.5 sg) avoidance rate,"Dunlap, Nick",56,0.911,168,0.929,247,0.939,122,0.967,97,0.897,100,0.96
l12_months,poor shot (under -0.5 sg) avoidance rate,"Jang, Yubin",18,1,42,0.929,null,null,null,null,21,0.952,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Lebioda, Hank",39,1,168,0.929,232,0.978,110,0.964,76,0.921,92,0.946
l12_months,poor shot (under -0.5 sg) avoidance rate,"Higgo, Garrick",87,0.92,266,0.929,317,0.937,154,0.968,130,0.923,115,0.957
l12_months,poor shot (under -0.5 sg) avoidance rate,"Nyholm, Pontus",52,0.923,140,0.929,190,0.895,100,0.96,112,0.884,88,0.966
l12_months,poor shot (under -0.5 sg) avoidance rate,"Spaun, J.J.",97,0.969,335,0.928,467,0.957,218,0.963,118,0.975,123,0.967
l12_months,poor shot (under -0.5 sg) avoidance rate,"Johnson, Dustin",69,0.928,235,0.928,277,0.935,147,0.959,108,0.972,114,0.912
l12_months,poor shot (under -0.5 sg) avoidance rate,"Pieters, Thomas",71,0.958,179,0.927,203,0.951,106,0.962,90,0.944,66,0.939
l12_months,poor shot (under -0.5 sg) avoidance rate,"Brennan, Michael",95,0.947,247,0.927,357,0.924,167,0.952,136,0.934,96,0.948
l12_months,poor shot (under -0.5 sg) avoidance rate,"Crowe, Trace",28,0.964,96,0.927,91,0.923,54,0.981,42,0.929,27,0.889
l12_months,poor shot (under -0.5 sg) avoidance rate,"Palmer, Ryan",22,0.955,96,0.927,116,0.776,44,0.886,45,0.978,30,0.933
l12_months,poor shot (under -0.5 sg) avoidance rate,"Garcia, Sergio",70,0.914,205,0.927,241,0.954,136,0.941,87,0.92,68,0.941
l12_months,poor shot (under -0.5 sg) avoidance rate,"Knapp, Jake",48,0.896,205,0.927,290,0.934,133,0.94,111,0.973,103,0.99
l12_months,poor shot (under -0.5 sg) avoidance rate,"Stevens, Sam",114,0.921,328,0.927,477,0.933,216,0.968,177,0.96,141,0.979
l12_months,poor shot (under -0.5 sg) avoidance rate,"Poston, J.T.",98,0.939,300,0.927,443,0.939,220,0.973,104,0.913,142,0.972
l12_months,poor shot (under -0.5 sg) avoidance rate,"Johnson, Zach",35,1,95,0.926,134,0.896,59,0.983,15,0.933,23,1
l12_months,poor shot (under -0.5 sg) avoidance rate,"James, Ben",25,0.88,81,0.926,122,0.934,61,0.967,24,0.917,19,0.947
l12_months,poor shot (under -0.5 sg) avoidance rate,"Poulter, Ian",48,0.875,201,0.925,241,0.95,117,0.957,71,0.944,82,0.963
l12_months,poor shot (under -0.5 sg) avoidance rate,"La Sasso, Michael",53,0.906,147,0.925,203,0.892,97,0.979,95,0.895,84,0.94
l12_months,poor shot (under -0.5 sg) avoidance rate,"Silverman, Ben",51,0.941,200,0.925,215,0.953,115,0.93,59,0.949,68,0.985
l12_months,poor shot (under -0.5 sg) avoidance rate,"Schmid, Matti",82,0.902,224,0.924,343,0.968,145,0.952,144,0.938,132,0.939
l12_months,poor shot (under -0.5 sg) avoidance rate,"Cummins, Quade",20,0.9,92,0.924,91,0.923,39,0.795,37,0.946,31,0.903
l12_months,poor shot (under -0.5 sg) avoidance rate,"Sargent, Gordon",63,0.952,144,0.924,194,0.845,106,0.934,110,0.918,63,1
l12_months,poor shot (under -0.5 sg) avoidance rate,"Vilips, Karl",71,0.958,222,0.923,329,0.933,122,0.959,139,0.914,140,0.95
l12_months,poor shot (under -0.5 sg) avoidance rate,"Woodland, Gary",104,0.923,235,0.923,371,0.962,187,0.984,138,0.935,127,0.976
l12_months,poor shot (under -0.5 sg) avoidance rate,"Ford, David",37,0.892,182,0.923,234,0.953,92,0.989,52,0.962,55,0.945
l12_months,poor shot (under -0.5 sg) avoidance rate,"Fowler, Rickie",77,0.961,311,0.923,431,0.93,211,0.972,122,0.959,145,0.938
l12_months,poor shot (under -0.5 sg) avoidance rate,"Lee, Danny",45,0.933,167,0.922,222,0.937,121,0.917,88,0.932,76,0.974
l12_months,poor shot (under -0.5 sg) avoidance rate,"Finau, Tony",86,0.942,282,0.922,366,0.951,174,0.92,133,0.94,165,0.933
l12_months,poor shot (under -0.5 sg) avoidance rate,"Glover, Lucas",88,0.966,269,0.922,365,0.945,184,0.924,81,0.938,102,0.931
l12_months,poor shot (under -0.5 sg) avoidance rate,"Valimaki, Sami",32,0.938,189,0.921,301,0.94,118,0.958,76,0.961,102,0.99
l12_months,poor shot (under -0.5 sg) avoidance rate,"Wolff, Matthew",58,0.948,163,0.92,211,0.867,104,0.962,95,0.916,89,0.955
l12_months,poor shot (under -0.5 sg) avoidance rate,"Tosti, Alejandro",43,0.953,150,0.92,193,0.845,104,0.933,71,0.93,89,0.91
l12_months,poor shot (under -0.5 sg) avoidance rate,"Rozo, Marcelo",46,0.913,124,0.919,185,0.914,90,1,39,0.974,54,0.907
l12_months,poor shot (under -0.5 sg) avoidance rate,"List, Luke",41,0.854,111,0.919,150,0.913,84,0.952,56,0.946,49,0.959
l12_months,poor shot (under -0.5 sg) avoidance rate,"Rozner, Antoine",14,0.929,74,0.919,98,0.949,45,0.978,26,0.846,23,1
l12_months,poor shot (under -0.5 sg) avoidance rate,"Varner III, Harold",51,0.922,160,0.919,219,0.936,123,0.984,102,0.951,78,0.962
l12_months,poor shot (under -0.5 sg) avoidance rate,"Highsmith, Joe",62,0.952,306,0.918,369,0.957,164,0.976,130,0.969,140,0.936
l12_months,poor shot (under -0.5 sg) avoidance rate,"Hirata, Kensei",35,0.943,171,0.918,266,0.951,114,0.956,53,0.962,70,0.943
l12_months,poor shot (under -0.5 sg) avoidance rate,"Castillo, Ricky",81,0.901,244,0.918,381,0.921,153,0.935,144,0.951,132,0.955
l12_months,poor shot (under -0.5 sg) avoidance rate,"Svensson, Adam",72,1,194,0.918,321,0.944,136,0.978,80,0.925,95,0.968
l12_months,poor shot (under -0.5 sg) avoidance rate,"Clark, Wyndham",90,0.956,275,0.916,368,0.929,184,0.967,148,0.966,153,0.941
l12_months,poor shot (under -0.5 sg) avoidance rate,"Kang, Jeffrey",52,0.923,107,0.916,202,0.95,93,0.957,74,0.959,85,0.976
